"region_ts","nregion","genero","factor","edad","ingreso","d31","d34","casos","razon_casos"
1,"Tarapacá","Hombre",2797.75634765625,33,2100000,2,2,822,0.140792158871573
1,"Tarapacá","Hombre",889.047180175781,61,2000000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1003.62475585938,33,1300000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",1617.404296875,47,1100000,1,2,822,0.140792158871573
1,"Tarapacá","Mujer",1370.02111816406,69,1000000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",5514.35546875,39,1000000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",3972.60815429688,26,800000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2207.83740234375,25,740000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",11103.974609375,56,700000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1343.19555664062,58,700000,1,2,822,0.140792158871573
1,"Tarapacá","Mujer",12659.1552734375,69,700000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",2459.83618164062,21,700000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",6695.697265625,30,680000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",3955.6787109375,36,650000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1818.48107910156,67,600000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",716.010681152344,28,500000,1,2,822,0.140792158871573
1,"Tarapacá","Hombre",1486.85388183594,28,500000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",4673.97998046875,65,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2450.2578125,69,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1775.19946289062,74,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",4318.01953125,65,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1287.58483886719,75,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",777.192199707031,67,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",880.74560546875,80,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",3929.23193359375,45,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1786.69995117188,56,401500,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2341.673828125,50,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",7791.23828125,79,401500,2,1,822,0.140792158871573
1,"Tarapacá","Mujer",12740.1552734375,20,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",6526.89453125,58,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",1475.61157226562,56,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",7233.1083984375,70,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",698.0849609375,30,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",551.753723144531,37,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",3328.52563476562,42,401500,2,1,822,0.140792158871573
1,"Tarapacá","Mujer",2912.04150390625,33,401500,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",1669.04211425781,44,401500,2,1,822,0.140792158871573
1,"Tarapacá","Hombre",1184.08093261719,29,350000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",529.520141601562,51,350000,1,2,822,0.140792158871573
1,"Tarapacá","Mujer",1126.30102539062,28,323000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",1584.57824707031,28,320000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",3202.96264648438,24,301000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",1128.30895996094,49,300000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2677.28881835938,49,300000,1,2,822,0.140792158871573
1,"Tarapacá","Mujer",1298.48120117188,63,280000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",961.760009765625,48,280000,1,1,822,0.140792158871573
1,"Tarapacá","Mujer",6362.68017578125,39,250000,1,2,822,0.140792158871573
1,"Tarapacá","Mujer",744.933410644531,58,220000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2602.158203125,26,180000,1,1,822,0.140792158871573
1,"Tarapacá","Hombre",2707.18481445312,63,112000,1,2,822,0.140792158871573
1,"Tarapacá","Hombre",478.950500488281,51,100000,1,1,822,0.140792158871573
2,"Antofagasta","Hombre",4584.525390625,40,4000000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",145.387786865234,44,2100000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",1868.72644042969,39,1700000,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",2588.68115234375,57,1200000,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",12219.1455078125,28,1000000,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",2139.93432617188,43,900000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",2146.41088867188,29,800000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",4894.85888671875,21,650000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",2792.2451171875,29,550000,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",5933,69,500000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3107.01342773438,30,500000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",1371.89978027344,33,500000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",2224.12573242188,40,450000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",22092.56640625,48,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",7465.82421875,20,401500,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",6016.2109375,65,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3686.97924804688,26,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",10943.9716796875,19,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",4701.73193359375,61,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",17107.400390625,21,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",934.764221191406,75,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3410.82202148438,76,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",2286.21240234375,59,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3734.29150390625,50,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3680.8505859375,30,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",3947.21240234375,48,401500,1,2,1708,0.292546237655288
2,"Antofagasta","Mujer",4001.70947265625,59,401500,1,2,1708,0.292546237655288
2,"Antofagasta","Mujer",3183.453125,76,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",27782.92578125,27,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",6380.11181640625,70,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",6106.06787109375,51,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",1305.54248046875,73,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",5910.29638671875,46,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",9490.0947265625,32,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",3302.93041992188,47,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",2633.21850585938,57,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",3500.00634765625,18,401500,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",2365.7451171875,60,380000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",3866.69580078125,42,350000,1,2,1708,0.292546237655288
2,"Antofagasta","Mujer",7962.4013671875,32,350000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",3042.06372070312,32,330000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",6807.8076171875,50,200000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",4950.40576171875,35,200000,1,1,1708,0.292546237655288
2,"Antofagasta","Mujer",541.941040039062,42,200000,1,2,1708,0.292546237655288
2,"Antofagasta","Mujer",554.214477539062,50,200000,1,2,1708,0.292546237655288
2,"Antofagasta","Hombre",33640.32421875,34,120000,1,1,1708,0.292546237655288
2,"Antofagasta","Hombre",1798.75378417969,60,100000,1,1,1708,0.292546237655288
3,"Atacama","Mujer",3694.11791992188,35,1300000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",1593.65075683594,68,950000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",1527.80895996094,58,800000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",5553.50390625,60,800000,1,1,285,0.0488147996087571
3,"Atacama","Mujer",7392.1259765625,25,760000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",3468.66284179688,35,650000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",6110.91064453125,34,600000,1,2,285,0.0488147996087571
3,"Atacama","Mujer",3778.1103515625,31,600000,1,1,285,0.0488147996087571
3,"Atacama","Mujer",12695.234375,28,550000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",10014.2421875,55,500000,1,2,285,0.0488147996087571
3,"Atacama","Hombre",14865.349609375,57,413000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",11825.0390625,19,401500,1,1,285,0.0488147996087571
3,"Atacama","Hombre",27851.658203125,21,401500,1,2,285,0.0488147996087571
3,"Atacama","Hombre",1408.9375,86,401500,1,1,285,0.0488147996087571
3,"Atacama","Mujer",5534.56982421875,41,401500,1,2,285,0.0488147996087571
3,"Atacama","Mujer",5863.04541015625,70,401500,1,1,285,0.0488147996087571
3,"Atacama","Mujer",10423.2744140625,65,401500,1,1,285,0.0488147996087571
3,"Atacama","Mujer",15100.7177734375,31,401500,1,2,285,0.0488147996087571
3,"Atacama","Mujer",1568.44494628906,66,401500,1,1,285,0.0488147996087571
3,"Atacama","Hombre",4303.55126953125,57,400000,1,1,285,0.0488147996087571
3,"Atacama","Mujer",3247.0224609375,58,400000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",7788.74658203125,66,350000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",3535.77514648438,60,315000,1,1,285,0.0488147996087571
3,"Atacama","Mujer",767.044616699219,52,305000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",9644.607421875,55,300000,1,2,285,0.0488147996087571
3,"Atacama","Mujer",14347.4619140625,60,300000,1,1,285,0.0488147996087571
3,"Atacama","Hombre",12196.3564453125,24,180000,2,2,285,0.0488147996087571
4,"Coquimbo","Hombre",1942.76672363281,47,1500000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",8165.9443359375,33,1200000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",5316.60302734375,35,1000000,2,1,636,0.108934079126911
4,"Coquimbo","Hombre",1140.70178222656,46,850000,2,1,636,0.108934079126911
4,"Coquimbo","Hombre",709.842712402344,38,800000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",10949.1669921875,51,700000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2375.57592773438,47,700000,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",2236.41015625,48,700000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2229.59497070312,71,695000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",3599.0341796875,45,600000,1,2,636,0.108934079126911
4,"Coquimbo","Hombre",11145.3798828125,26,500000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",1267.33557128906,38,500000,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",773.910400390625,19,500000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4927.06884765625,32,470000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",18009.673828125,28,450000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",5735.0947265625,41,450000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2722.7685546875,71,450000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",5618.59716796875,62,406000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",3696.23974609375,64,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",5884.111328125,65,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2960.12524414062,53,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",18892.32421875,35,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",7809.0244140625,70,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",11323.466796875,24,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",3488.86596679688,66,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",6577.95654296875,39,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",1290.39331054688,48,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",11676.93359375,48,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",8726.314453125,49,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",2573.86938476562,68,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",6664.49365234375,67,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",7004.0029296875,65,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",6634.18994140625,20,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",16553.669921875,66,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",6026.03857421875,22,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3666.85913085938,39,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4013.65893554688,67,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",6650.6474609375,29,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4275.4345703125,40,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3880.017578125,64,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",2634.34545898438,39,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4739.1318359375,41,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",14536.75390625,60,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4148.44482421875,71,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",12306.2021484375,65,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",5494.1142578125,67,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4236.00634765625,70,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",5708.31103515625,72,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",1102.49426269531,61,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",1575.77600097656,36,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",2037.24780273438,58,401500,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",4504.84814453125,61,401500,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",3421.01171875,45,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",2595.63989257812,62,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3055.42797851562,69,401500,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",2619.1630859375,40,401500,2,2,636,0.108934079126911
4,"Coquimbo","Mujer",12594.181640625,18,401500,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",10805.48046875,30,400000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3467.38305664062,40,390000,1,3,636,0.108934079126911
4,"Coquimbo","Mujer",3383.32543945312,56,350000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3700.61840820312,42,350000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4741.42431640625,20,350000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",5236.82666015625,46,327000,1,2,636,0.108934079126911
4,"Coquimbo","Hombre",4855.39599609375,54,325000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",9189.1943359375,55,310000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",12167.13671875,25,301000,1,2,636,0.108934079126911
4,"Coquimbo","Hombre",2483.96508789062,52,300000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2541.21899414062,68,300000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",2202.66748046875,58,300000,1,2,636,0.108934079126911
4,"Coquimbo","Hombre",519.821716308594,63,300000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",3151.54321289062,46,300000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",8837.4296875,46,300000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",4150.23046875,21,280000,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",1306.53588867188,36,260000,1,2,636,0.108934079126911
4,"Coquimbo","Mujer",4138.2470703125,56,250000,1,1,636,0.108934079126911
4,"Coquimbo","Mujer",18487.984375,23,250000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",7043.37109375,74,220000,1,1,636,0.108934079126911
4,"Coquimbo","Hombre",3426.66870117188,76,180000,1,1,636,0.108934079126911
5,"Valparaíso","Hombre",4325.5185546875,41,3000000,2,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2968.00659179688,44,2000000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",6392.09814453125,45,2000000,2,1,2072,0.354892157155595
5,"Valparaíso","Mujer",9904.4189453125,38,1500000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",7740.029296875,44,1500000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",3495.31372070312,37,1300000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",9977.130859375,50,1300000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",11494.2021484375,43,950000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",8670.88671875,45,900000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",8243.2587890625,39,900000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",4123.6123046875,36,900000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2268.29614257812,58,820000,1,2,2072,0.354892157155595
5,"Valparaíso","Hombre",1323.63122558594,55,800000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",12265.4716796875,51,800000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",30667.388671875,43,800000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",5924.70458984375,33,700000,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",4649.01806640625,32,700000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",4191.07470703125,26,630000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",13779.7978515625,28,600000,1,2,2072,0.354892157155595
5,"Valparaíso","Hombre",4888.3095703125,65,600000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",5733.140625,43,600000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",13669.4287109375,54,600000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",7988.642578125,30,600000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2944.67504882812,66,500000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",10906.1875,45,500000,1,3,2072,0.354892157155595
5,"Valparaíso","Hombre",6788.57275390625,34,500000,2,1,2072,0.354892157155595
5,"Valparaíso","Mujer",8508.01953125,60,500000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2446.47900390625,67,450000,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",3558.37817382812,24,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2286.89038085938,71,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",4350.9912109375,72,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",3683.50756835938,76,401500,2,1,2072,0.354892157155595
5,"Valparaíso","Hombre",1684.25646972656,79,401500,1,2,2072,0.354892157155595
5,"Valparaíso","Hombre",27914.390625,45,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",4161.9052734375,61,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",19319.216796875,20,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",16611.908203125,27,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",5218.91259765625,56,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",13050.1181640625,21,401500,1,2,2072,0.354892157155595
5,"Valparaíso","Hombre",25501.34765625,75,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",13043.85546875,72,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",9450.6220703125,67,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",5132.57568359375,66,401500,2,1,2072,0.354892157155595
5,"Valparaíso","Hombre",13950.5703125,78,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",20122.150390625,18,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",50525.60546875,27,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",20210.0859375,72,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",26028.6796875,61,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",38965.41796875,19,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",20246.494140625,73,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",3518.595703125,70,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",12251.349609375,83,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",15749.2705078125,18,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",7678.79443359375,82,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",22455.3671875,21,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",4471.380859375,74,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Hombre",2863.76977539062,74,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",11553.0419921875,44,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",2136.6591796875,32,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",14838.5244140625,68,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",3633.10595703125,68,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",4092.8349609375,73,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",18130.1328125,70,401500,2,1,2072,0.354892157155595
5,"Valparaíso","Mujer",7557.94140625,36,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",12442.5732421875,19,401500,1,2,2072,0.354892157155595
5,"Valparaíso","Mujer",3743.8798828125,65,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",12481.216796875,48,401500,1,1,2072,0.354892157155595
5,"Valparaíso","Mujer",8113.2578125,40,401500,1,1,2072,0.354892157155595
